TransactionDate,Description,Category,AmountUSD,Balance,TransactionClassification,MerchantClassification,NormalizedEntity,TransactionName,IsCreditCardExpense,Reason,Confidence,RuleHit
2025-03-24,99achr0016706780001 11/19/2024 ach adjustment,Refunds,5800.0,,Other,Other,Other,99achr0016706780001 11/19/2024 ach adjustment,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-22,electronic deposit global - e,Revenue,27143.74,,Other,Other,Other,electronic deposit global - e,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-01,electronic deposit global - e,Revenue,35045.35,,Other,Other,Other,electronic deposit global - e,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-08,electronic deposit global - e,Revenue,35152.29,,Other,Other,Other,electronic deposit global - e,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-15,electronic deposit global - e,Revenue,23576.08,,Other,Other,Other,electronic deposit global - e,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-22,electronic deposit global - e,Revenue,19065.68,,Other,Other,Other,electronic deposit global - e,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-01,electronic deposit google,Revenue,0.12,,Other,Other,Other,electronic deposit google,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-04,electronic deposit google,Revenue,0.21,,Other,Other,Other,electronic deposit google,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-28,electronic deposit shopify,Revenue,684.84,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-28,electronic deposit shopify,Revenue,165.82,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-28,electronic deposit shopify,Revenue,21648.25,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-28,electronic deposit shopify,Revenue,726.76,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-29,electronic deposit shopify,Revenue,78442.36,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-29,electronic deposit shopify,Revenue,1344.81,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-30,electronic deposit shopify,Revenue,24216.07,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-30,electronic deposit shopify,Revenue,803.33,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-31,electronic deposit shopify,Revenue,24261.38,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-31,electronic deposit shopify,Revenue,403.56,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-01,electronic deposit shopify,Revenue,51474.43,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-01,electronic deposit shopify,Revenue,779.29,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-04,electronic deposit shopify,Revenue,734.61,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-04,electronic deposit shopify,Revenue,850.5,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-04,electronic deposit shopify,Revenue,30024.36,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-05,electronic deposit shopify,Revenue,1002.24,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-05,electronic deposit shopify,Revenue,121931.34,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-06,electronic deposit shopify,Revenue,39406.94,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-06,electronic deposit shopify,Revenue,899.29,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-07,electronic deposit shopify,Revenue,473.48,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-07,electronic deposit shopify,Revenue,37983.84,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-08,electronic deposit shopify,Revenue,630.86,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-08,electronic deposit shopify,Revenue,30912.57,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-12,electronic deposit shopify,Revenue,434.96,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-12,electronic deposit shopify,Revenue,883.82,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-12,electronic deposit shopify,Revenue,434.88,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-12,electronic deposit shopify,Revenue,214.24,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-12,electronic deposit shopify,Revenue,30658.58,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-13,electronic deposit shopify,Revenue,160678.94,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-13,electronic deposit shopify,Revenue,311.79,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-14,electronic deposit shopify,Revenue,271.11,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-14,electronic deposit shopify,Revenue,38719.99,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-15,electronic deposit shopify,Revenue,560.2,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-15,electronic deposit shopify,Revenue,37580.54,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-18,electronic deposit shopify,Revenue,610.97,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-18,electronic deposit shopify,Revenue,444.11,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-18,electronic deposit shopify,Revenue,33887.59,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-18,electronic deposit shopify,Revenue,1214.3,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-19,electronic deposit shopify,Revenue,108438.63,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-19,electronic deposit shopify,Revenue,1063.11,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-20,electronic deposit shopify,Revenue,134.78,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-20,electronic deposit shopify,Revenue,29231.54,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-21,electronic deposit shopify,Revenue,34656.64,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-21,electronic deposit shopify,Revenue,493.57,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-22,electronic deposit shopify,Revenue,33124.99,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-22,electronic deposit shopify,Revenue,1330.11,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-25,electronic deposit shopify,Revenue,36954.52,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-25,electronic deposit shopify,Revenue,370.07,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-25,electronic deposit shopify,Revenue,1035.87,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-25,electronic deposit shopify,Revenue,1377.21,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-26,electronic deposit shopify,Revenue,115771.32,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-26,electronic deposit shopify,Revenue,307.32,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-27,electronic deposit shopify,Revenue,236.87,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-27,electronic deposit shopify,Revenue,40178.34,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-29,electronic deposit shopify,Revenue,33287.04,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-29,electronic deposit shopify,Revenue,2010.28,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-29,electronic deposit shopify,Revenue,644.16,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-02,electronic deposit shopify,Revenue,479.89,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-02,electronic deposit shopify,Revenue,137810.37,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-02,electronic deposit shopify,Revenue,3866.59,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-02,electronic deposit shopify,Revenue,3604.71,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-03,electronic deposit shopify,Revenue,325028.06,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-03,electronic deposit shopify,Revenue,1479.64,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-04,electronic deposit shopify,Revenue,1202.38,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-04,electronic deposit shopify,Revenue,100841.05,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-05,electronic deposit shopify,Revenue,86764.37,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-05,electronic deposit shopify,Revenue,2439.44,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-06,electronic deposit shopify,Revenue,633.05,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-06,electronic deposit shopify,Revenue,38882.44,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-09,electronic deposit shopify,Revenue,46861.49,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-09,electronic deposit shopify,Revenue,772.99,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-09,electronic deposit shopify,Revenue,860.95,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-09,electronic deposit shopify,Revenue,645.15,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-10,electronic deposit shopify,Revenue,160849.28,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-10,electronic deposit shopify,Revenue,530.3,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-11,electronic deposit shopify,Revenue,59099.82,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-11,electronic deposit shopify,Revenue,641.32,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-12,electronic deposit shopify,Revenue,810.88,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-12,electronic deposit shopify,Revenue,61798.16,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-13,electronic deposit shopify,Revenue,1655.32,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-13,electronic deposit shopify,Revenue,61926.72,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-16,electronic deposit shopify,Revenue,895.98,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-16,electronic deposit shopify,Revenue,906.15,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-16,electronic deposit shopify,Revenue,1267.96,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-16,electronic deposit shopify,Revenue,86300.79,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-17,electronic deposit shopify,Revenue,1057.48,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-17,electronic deposit shopify,Revenue,241156.2,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-18,electronic deposit shopify,Revenue,1099.11,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-18,electronic deposit shopify,Revenue,71699.98,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
